provider,attribute_path,description,provider_uid,publisher,publication_id,publication_title,entity_level,value_types,occurrences,non_null_occurrences,sample_values
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].priceType.value,Price Type value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,420,420,pricePerKWh | pricePerMinute | basePrice
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].taxIncluded,Tax Included in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,boolean,311,311,True
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].taxRate,Tax rate in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,number,311,311,19.0 | 0.0
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].timeBasedApplicability.fromMinute,From Minute in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Time Based Applicability,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,integer,89,89,0 | 240 | 120
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].timeBasedApplicability.toMinute,To Minute in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Time Based Applicability,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,integer,43,43,240 | 120 | 720
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].value,energy Price list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,number,420,420,0.5 | 0.0 | 0.1
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].idG,Global DATEX identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,223,223,1fd43c7f-3eaf-5fba-ae21-18875d39dabb | af42d063-0cc3-551e-bfbc-dc912d036e00 | e61f4cdf-66fb-5559-8fb3-7ecad17c0ef6
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].lastUpdated,Last updated timestamp in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,223,223,2026-03-12T13:35:28+00:00 | 2026-03-27T01:30:27+00:00 | 2026-03-31T00:30:28+00:00
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].payment.paymentMeans[].value,payment Means list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > Payment,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,223,223,qrCode
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].rateName.values[].lang,Language code for localized Rate Name text in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,223,223,de
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].rateName.values[].value,Localized text value for Rate Name in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,223,223,AC-Default-Public QR-Code Direct Payment | QR-Code Direct Payment | DC-QR-Code Direct Payment
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].ratePolicy.value,Rate Policy value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,223,223,adHoc
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRateByReference[].idG,Global DATEX identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate By Reference list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,3057,3057,1fd43c7f-3eaf-5fba-ae21-18875d39dabb | af42d063-0cc3-551e-bfbc-dc912d036e00 | e61f4cdf-66fb-5559-8fb3-7ecad17c0ef6
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].isGreenEnergy,Green energy flag in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,boolean,3278,3278,True | False
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.externalIdentifier[].identifier,Identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > external Identifier list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,3312,3312,DE*WLN*ES001007 | DE*WLN*ES001008 | DE*WLN*ES001015
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.externalIdentifier[].typeOfIdentifier.extendedValueG,Extended Value G in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > external Identifier list > Type Of Identifier,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,3312,3312,evseId
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.externalIdentifier[].typeOfIdentifier.value,Type Of Identifier value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > external Identifier list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,3312,3312,extendedG
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.idG,Global DATEX identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,3312,3312,abdb90d6-a92f-513a-bdc4-fcb17111be1e | af9f75d0-6f84-5c53-884f-2128b081193b | 4c96febe-1f8d-57b8-8e5b-9ea4bad951ac
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.lastUpdated,Last updated timestamp in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,3312,3312,2026-03-12T13:35:28+00:00 | 2026-03-14T01:30:27+00:00 | 2026-04-11T00:30:28+00:00
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.versionG,DATEX version number in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,3312,3312,3 | 1 | 5
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].serviceType[].serviceType.value,Service type value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > service Type list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,unattended
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].totalMaximumPower,Total maximum power in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,number,1732,1732,44000.0 | 100000.0 | 76000.0
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].userInterfaceLanguage[],User interface language in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,de
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].versionG,DATEX version number in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,4 | 2 | 1
