distance_m,postcode_match,city_match,address_match,operator_similarity,provider_uid,static_publication_id,site_id,site_operator,site_address,site_postcode,site_city,site_total_evses,station_id,datex_station_ids,datex_charge_point_ids,station_operator,station_address,station_postcode,station_city,station_charging_points_count,station_in_bundle,score
0.0,True,True,False,1.0,qwello,972963216296222720,68143c63-d0b7-4279-b277-c3e2be5ea921,Qwello Germany,Rosastraße 32 Nordrhein-Westfalen,45130,Essen,2,47d298a7a0f8bd23,227576da-df8e-4c3a-b955-22d49f43c6fb|6172ded6-53b2-45a9-86c0-43fba62f3e96,916CDE548D1A43968191E3CEB2AB38B1|D045B9FF2C7D43F6B0EF33D2A96FC44C,Qwello Deutschland GmbH,Rosastraße 32 45130 Essen Kreisfreie Stadt Essen,45130,Essen,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,aa772395-e542-408f-b916-0cbc50eaff53,Qwello Germany,Große-Leege-Straße 53 Berlin,13055,Berlin,2,406f9c91c90ae7c3,6fa0b855-7a89-46bc-a4b3-e9a26ab46de5|f818d83f-4e87-46dc-a79a-7fffe46c5e88,554EE693B8E947588C60DA2342DA81B6|52514CB9AE4D4B72BC02D0BD8C448391,Qwello Deutschland GmbH,Große-Leege-Straße 53 13055 Berlin Kreisfreie Stadt Berlin,13055,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,63f44064-d309-4623-807a-b58c911812de,Qwello Germany,Bramfelder Chaussee 322 Hamburg,22177,Hamburg,2,06e35b3bd59c2d86,513eee87-c7b4-48c6-ad2f-189214f230d2,3521111EA2DA48D4941CD071A929B01F|1CB3BAEF6E4E4F5FB2A9FF05E95B0068,Qwello Deutschland GmbH,Bramfelder Chaussee 322 22177 Hamburg Kreisfreie Stadt Hamburg,22177,Hamburg,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,4e89abea-b605-4d21-a6e7-8554b7c7eb6b,Qwello Germany,Waghäuseler Straße 10D Berlin,10715,Berlin,2,e5838bed60b2c45a,6101ba46-34ae-4cea-941b-e08b9a07dd2e|25f35142-d3b6-4d68-98fa-9209132d18d3,6EA6E0608E9B45269538D89AEE76331D|657EB1B35A4C46408D27CC0D1FF527DD,Qwello Deutschland GmbH,Waghäuseler Straße 10D 10715 Berlin Kreisfreie Stadt Berlin,10715,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,29b6eed6-4858-436b-8247-7e50805728a3,Qwello Germany,Scherenbergstraße 4 Berlin,10439,Berlin,4,f29acba737449338,c2770d9f-7d7f-481a-ba49-e6f36ff20119|2e4537d1-a15f-43e3-b5c8-93b422bbb540|b8b78430-617f-45f6-b2e7-ce9d42a59fc1|eea6e762-4f4d-4a3d-ab35-3c0ef6f2e316,88156DEF46F743F886C7FE7D41A35D58|19A40B22ABE5427582E60A7CACF53BA0|5D5A7904679B4C90A51EDCAE23F513C6|79CEA5DFD56C47C2AFF46DCA9525EA53,Qwello Deutschland GmbH,Scherenbergstraße 4 10439 Berlin Kreisfreie Stadt Berlin,10439,Berlin,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,feaaf87f-70b4-445a-a604-013c401e58e4,Qwello Germany,Textorstraße 43 Hessen,60594,Frankfurt am Main,3,bfaffaa7bfa31586,f60a8663-4293-4e61-8220-0b9e1bbff73f|9a7965a9-832c-445b-9ab8-9311a8159069|aedc000f-e960-4224-b4ca-eddeedefea81,57949B95DDD447F4A4126E249F618592|8BEF853F4AED40509F7A8122C132A271|4A821B61E20F497680C74F4480FC30BF,Qwello Deutschland GmbH,Textorstraße 43 60594 Frankfurt am Main Kreisfreie Stadt Frankfurt am Main,60594,Frankfurt am Main,3,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,066dc7c0-b163-48eb-a95a-4773f92a0348,Qwello Germany,Fikentscherstraße 12 Bayern,93051,Regensburg,2,e3c73adf8cb86fcc,a9d1bf91-b767-4968-8e2b-27b61c828275|1c667dc1-2505-4d27-a33b-0cd0a0ddc9ae,49A6D3F8E84A48EBBCF3FB4C2BC87A34|60FFC7DD3FAD48BF8CAC1F6EBFDA230B,Qwello Deutschland GmbH,Fikentscherstraße 12 93051 Regensburg Kreisfreie Stadt Regensburg,93051,Regensburg,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,2562b8b7-d49a-483a-b70d-36657743c60e,Qwello Germany,Witzlebenstraße 23A Berlin,14057,Berlin,2,6ddcc84507591ea2,86c2af2d-70b6-4b83-89d0-588ca7c7392b|7ebb027d-8616-483a-a0c9-5c31e1aeb431,37BD03D1D8C54E9CAED4EB3F2583EDE4|031CF5533F884624A6B6BDFB7EC966FA,Qwello Deutschland GmbH,Witzlebenstraße 23A 14057 Berlin Kreisfreie Stadt Berlin,14057,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,e7ed06d7-5b2b-4325-88c8-a96421b95508,Qwello Germany,Kösliner Straße 4 Berlin,13357,Berlin,2,a76e8e33e5b8e8a7,a104e7b8-78f4-41cb-9c0b-e2168d670f83|b8a5cc20-a3aa-44a5-ad83-2d6b7f015645,7C1D64E327FD494BA73A35C3E4152E1A|D878B15BE6A74FD08E985AF4B7DA9981,Qwello Deutschland GmbH,Kösliner Straße 4 13357 Berlin Kreisfreie Stadt Berlin,13357,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,18e95682-940f-4f86-b2ad-fbd091cca0ae,Qwello Germany,Bauerberg 25 Hamburg,22111,Hamburg,4,6cbfdc39ee844f34,e4860763-334d-4908-887e-da1395ddce69|0a3ce804-6df8-4dd0-94d4-f221984dea93,F19C018015CC4EFF870D4C8B66F63121|0D51A7FAB8154DFCA161940D405667A3|669A9066603B43F4BC6A68B8F38B916A|5338C01A02AC44DE882F6D4BFBEDCF2D,Qwello Deutschland GmbH,Bauerberg 25 22111 Hamburg Kreisfreie Stadt Hamburg,22111,Hamburg,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,4b26c237-3ac9-4ec6-ad0a-1819735a9d7e,Qwello Germany,Beckumer Str. 7 Berlin,13507,Berlin,2,246e47dd57d61a96,238f6eeb-9f81-4af2-8e84-5156434a2ce5|4ed1f6eb-5542-4099-a55b-fbdcb5a7fce9,DC023F98B79D44998CD9B0E680C352BE|7BA212AD667641D383B13437D705E32D,Qwello Deutschland GmbH,Beckumer Str. 7 13507 Berlin Kreisfreie Stadt Berlin,13507,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,9649fce5-c7a3-4bbb-a257-51d43109feb8,Qwello Germany,Marburger Straße 1 Hessen,63628,Bad Soden-Salmünster,4,36e2f22fa488a44b,91d7bc8c-d1b4-497d-a8b4-2b7bd0c750da|db112c64-55d3-4d32-802c-535bc478481a|9be64f65-b600-432c-8dcb-58059c300932|919db0a0-e5f9-4da4-b719-5af28667728a,F0312999500740C8A161B6A35D21223A|3AFD4011FD484954B8D8D85A0761936F|9441E30649C7443286D1BECA3FE3CFB2|0BE39EA810FA46F6A707AE898A8840DE,Qwello Deutschland GmbH,Marburger Straße 1 63628 Bad Soden-Salmünster Landkreis Main-Kinzig-Kreis,63628,Bad Soden-Salmünster,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,dbaba154-b7c7-4298-b7a2-857bf69179a1,Qwello Germany,Alte Hauptstraße 106 Nordrhein-Westfalen,45289,Essen,2,a8fb7709af58db08,523f2dbb-dccb-4e0c-a577-62c6d57559a9|263aaa0e-f424-4256-850e-2a3e858f6aa9,EFC23792C1694035AB554E6FE8AE0A0D|25DB7325456C45DC87D37387A7292808,Qwello Deutschland GmbH,Alte Hauptstraße 106 45289 Essen Kreisfreie Stadt Essen,45289,Essen,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,79147e0c-f385-4b66-bc5e-0a92e5178da3,Qwello Germany,Dehnhardtstraße 2-4 Hessen,60433,Frankfurt am Main,3,0d0824bdccadf0b7,1b2e9259-7e40-4094-9623-7a750c600952|3ac6b3da-e2ea-40cd-a9dd-6207d1834ee8|ab696077-f392-4bff-9c9e-aec480ae3f64,281189EF24624FE9B2746C2602C8ABCB|812779EACCD04EBAB619D772DF9D3812|A6C78500D1E64153AFD02B67FD7E18F5,Qwello Deutschland GmbH,Dehnhardtstraße 2-4 60433 Frankfurt am Main Kreisfreie Stadt Frankfurt am Main,60433,Frankfurt am Main,3,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,95e76bf7-f3c0-40be-881c-b09ad52cc40a,Qwello Germany,Jürgensplatz 34 Nordrhein-Westfalen,40219,Düsseldorf,4,b469af686a5dc0c8,674d4226-fedf-42bf-8525-c981db5b1a32|9cc80ab0-83c1-4f9f-acd2-d1f3de9a0e0d|d982b0d5-f1ad-43d4-b2d6-98aade5c3881|1bc577f6-fb6b-4ec7-b162-54a362bea8ee,5F7B51F4D70549C3834640CA0C7DFCA6|EDE342DB94EC4012B46A38D325BE085F|F654BBCBE71D4257A21081DB3B917148|1164EA02D7844D5C92D1C603E245510A,Qwello Deutschland GmbH,Jürgensplatz 34 40219 Düsseldorf Kreisfreie Stadt Düsseldorf,40219,Düsseldorf,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,fcf26b13-c3d7-4025-bc91-4fef82977694,Qwello Germany,Am Josephsschacht 7 Nordrhein-Westfalen,44879,Bochum,2,53438448fc2f74b1,949d2fac-9d90-4e3e-ab7d-feade57005e3|bbf5fe1e-28cf-4303-880f-eafd0a128d50,30F40A730AF34C979267C95E6890E3B1|0CC51C6DEA95422AB942D677159DB707,Qwello Deutschland GmbH,Am Josephsschacht 7 44879 Bochum Kreisfreie Stadt Bochum,44879,Bochum,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,4f77c2cf-28bf-457b-9def-0ad0e2ac0f25,Qwello Germany,Mühsamstraße 44 Berlin,10249,Berlin,2,980ceab7acd33c73,90b85109-fe69-4aa7-b644-cad6f604760e|12fe995f-3b63-422b-8066-6e19456eb41f,4DC35C63BC4044F090679D908771B399|6CA24D271CCD401DA5C226E7C3F70DC6,Qwello Deutschland GmbH,Mühsamstraße 44 10249 Berlin Kreisfreie Stadt Berlin,10249,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,d07800c3-3a11-465c-a295-b156438cf9f1,Qwello Germany,Marxstraße 104 Nordrhein-Westfalen,45527,Hattingen,4,4466da1d889d33d2,bfa4c050-c2fb-4620-85b2-1159b3c98174|45fab770-5042-46d5-a3d3-643e0ccdf8a0|9b3e7761-6193-4c3a-a2e0-b4354206dd53|9cb7f30a-22ce-4590-9c71-57a3b1e25a43,AC486D2810E74CA3A8904A99CCA8EC10|85E4E58D093C41F7B7F94329ED757242|4CC74DAA40574B22B34E826DAEF9B288|F78E0AF4431C47E8AAC30A036DD0DE18,Qwello Deutschland GmbH,Marxstraße 104 45527 Hattingen Kreis Ennepe-Ruhr-Kreis,45527,Hattingen,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,7aaad503-38f0-47a7-89bf-05251a43d9c7,Qwello Germany,Sportallee 4 Hamburg,22335,Hamburg,2,3a8f8bd2064f3a60,a654d2a6-353e-4126-b872-01766a166410,59046DB4B91944BE898E02D561DF8C76|FDD10A5FA353481DBCDB371CFDB43A78,Qwello Deutschland GmbH,Sportallee 4 22335 Hamburg Kreisfreie Stadt Hamburg,22335,Hamburg,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,7f5d1b1a-3fc0-4dca-b75b-83baa3310623,Qwello Germany,Leberstraße 60 Berlin,10829,Berlin,2,6bb569a6ec8dd6cb,a171a6ba-93f7-4aa9-914d-74fc2465c595|11314e58-abdc-4188-85e9-819c8e0794d1,EB42B47053334C259207E558532D1051|1D54B71B68F048BCAD0A87AAC4222F61,Qwello Deutschland GmbH,Leberstraße 60 10829 Berlin Kreisfreie Stadt Berlin,10829,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,5bae78db-bf18-48a7-ae70-f4ea05d92673,Qwello Germany,Germaniastraße 52 Nordrhein-Westfalen,46236,Bottrop,2,9151d9a436f7d8b5,5bba68e4-a5a1-4338-be12-1ad086a548f0,CEC4343C7ACC4B538513AEA1E8A10B32|B6FD5D070FF04C7DB400D5C20FDC297C,Qwello Deutschland GmbH,Germaniastraße 52 46236 Bottrop Kreisfreie Stadt Bottrop,46236,Bottrop,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,c8df32fc-b373-4c43-a1a6-1e24836e6282,Qwello Germany,Markstraße 125 Nordrhein-Westfalen,44803,Bochum,2,52a5e0afb34bcb8e,49bb3371-fdc0-4672-aa08-bfe4ded588f0|724a7e1e-02eb-4117-b045-bc2e66bec5a3,A84E88E0E0774EFD93279BA1A605621E|CC0C5DDBC4FF47F9AD836C6593C0E81B,Qwello Deutschland GmbH,Markstraße 125 44803 Bochum Kreisfreie Stadt Bochum,44803,Bochum,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,5c819598-db5f-44fa-bd39-9a9c97c06044,Qwello Germany,(Gegenüber) Rudower Straße 37 Berlin,12557,Berlin,2,9e58de29ac2bd153,5a209703-2c21-45cc-9907-a774830f98b6|696fa6d5-26c4-4be9-8ff2-ff4ad2653df2,92C57F4013A8412F9E896B46B70DECA9|F954A5D3A7B146D1B291A5B04FDFBDB2,Qwello Deutschland GmbH,(Gegenüber) Rudower Straße 37 12557 Berlin Kreisfreie Stadt Berlin,12557,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,bd11f405-63e1-48e2-91ed-5bd7d1dd8a35,Qwello Germany,Überseering 2 Hamburg,22297,Hamburg,4,a8f36feb1f23b207,1a8afb56-8f63-40fb-a3b2-e504d091d00e|ae0f8d4f-ff06-411a-a1f9-9cbe802ba895,58DE0A00DA5744E3ABAB636D6AF87715|FFC0A97480D34918BE7008F3D64EAC61|3692E773C5AD48D3997F0A1A60BDCE54|DAC4A4713C484E4A86F3804CF686AA72,Qwello Deutschland GmbH,Überseering 2 22297 Hamburg Kreisfreie Stadt Hamburg,22297,Hamburg,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,e034445c-e6f9-46bc-9b40-471d0d573dea,Qwello Germany,Ifflandstraße 4 Hamburg,22087,Hamburg,4,bd47f374c80a1ef5,44aeda89-294f-4c4e-9c54-82a96ab9e836|8a20331e-a643-4a9b-8980-731142593713,C94DA8EC22024C79B774471CAF63A00A|0CE63E1819B44628AC9F95BCA21C479A|24880594092D468FB1124C092B8B4E4F|867F2C8BEF8F432795DE4C71FCE0AE4A,Qwello Deutschland GmbH,Ifflandstraße 4 22087 Hamburg Kreisfreie Stadt Hamburg,22087,Hamburg,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,e095ffa9-8e39-425f-8adf-b130bf3e60c1,Qwello Germany,Schillingstraße 46 Berlin,13403,Berlin,2,52008688fd15d2ee,9527e1a3-0da5-4760-90a2-b6045fa1abda|3b00582e-69f1-48c9-87b6-d58069142ec4,150B881AA4DC4DA58B42F9557D71884A|5D8DE96D0DEC4B129EC31B5BD0678C6A,Qwello Deutschland GmbH,Schillingstraße 46 13403 Berlin Kreisfreie Stadt Berlin,13403,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,79b6f37d-7a61-4820-9f49-f666b5161b39,Qwello Germany,Goebelstraße 91 Berlin,13627,Berlin,2,a2b19aeb6e1b3968,fa5b3559-f61c-4dc8-adda-6ed54f31754b|7c846571-d849-475c-8c86-cee273b8c3ee,8C19AB502C084B8EB652C4786D8E10AD|D7F6766977C24787A4B747E3F75FEED5,Qwello Deutschland GmbH,Goebelstraße 91 13627 Berlin Kreisfreie Stadt Berlin,13627,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,10fc6933-12cc-45a2-9a65-888520a5c141,Qwello Germany,Teterower Ring 118 Berlin,12619,Berlin,3,64fba95d40f0bea5,9fa68d7f-363a-44c7-a337-2c13e75ca519|3bd98e88-c8d4-45b9-ad51-e9ca92977cac|6e1bfc39-c322-4e17-a147-dfe022f4c24c,494927A39F1548AC99EE6C6ED4C30F59|825CF84088AE4B03A1D3CDB3C8044500|304BCEA68DE84EF1983C1A9C48FA431D,Qwello Deutschland GmbH,Teterower Ring 118 12619 Berlin Kreisfreie Stadt Berlin,12619,Berlin,3,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,34e2ab5a-0559-4954-bbf6-ffd626e15caa,Qwello Germany,Bernsteinring 117 Berlin,12349,Berlin,2,53703e2e9418123a,77543b8c-4e66-4389-8578-63f261bad1d0|5cc22769-b7c4-437c-894c-18a040239a50,F683774E099E45548C88267FB197ED41|BD74D30D638A404B90F7F524ACBDB739,Qwello Deutschland GmbH,Bernsteinring 117 12349 Berlin Kreisfreie Stadt Berlin,12349,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,eb48b0b3-5385-4315-99ae-26a9153cb533,Qwello Germany,Tannenbergstraße 57 Nordrhein-Westfalen,51373,Leverkusen,2,1b6b6e999c029202,dc4fdca4-371e-4e36-bc16-6d82f7fa859e|e7cfb1d4-f481-46b5-b6a0-2f53037511b9,8FA705829CC24D9397B2975C1623C58D|C703F524DEC14E4B967A66F15E1F0147,Qwello Deutschland GmbH,Tannenbergstraße 57 51373 Leverkusen Kreisfreie Stadt Leverkusen,51373,Leverkusen,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,9d8ece9c-5923-4740-a398-0ae15a97353c,Qwello Germany,Parkstraße 12 Hessen,63628,Bad Soden-Salmünster,4,98f7eb6cef53ad53,fb688243-31f8-4afb-b32b-8abf6ceb415f|b64467f4-53f3-458d-b3a4-09d903974f3f|332d602e-a1d9-44b3-9c7c-63a612360869|78692f7e-59aa-4f95-848b-5e0a3f5a3f54,164329C76AC648D0B84E4014F8D1E38F|EE9F368EA2C448E2944DCCF651920171|4724439071304184AFCB75A5A7D4840B|BD45D199AE3A414FA6F8CDF10AD59ECB,Qwello Deutschland GmbH,Parkstraße 12 63628 Bad Soden-Salmünster Landkreis Main-Kinzig-Kreis,63628,Bad Soden-Salmünster,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,51a9019e-ca3c-4b28-b392-c085fd793d94,Qwello Germany,Hellbrookstraße 43 Hamburg,22305,Hamburg,4,b3b56768472015d7,70e87dc8-0aae-466a-9cbc-ad678da6f462|55280e9a-cc9b-498d-b354-9e8c8e1b820b,B61DC18D19264E068733F5BEDBBEA117|726376E5E82B48FB82AAB19BE19219D1|BD447F54DB38456EBA99CD90707E9A39|87E5A53F141B4F3CA2C54ABE231D4E6A,Qwello Deutschland GmbH,Hellbrookstraße 43 22305 Hamburg Kreisfreie Stadt Hamburg,22305,Hamburg,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,111e1a48-a248-44bb-b1d3-3f3241892dff,Qwello Germany,Wilhelmshöher Allee 313 Hessen,34131,Kassel,2,81ecc61fb815365c,cb54a4c1-b54f-4adf-94f3-f9a1acad37fa,6CD03FF5CE9A4A48AC007D99684893B2|42F2742C277C41119BAC569276B501F6,Qwello Deutschland GmbH,Wilhelmshöher Allee 313 34131 Kassel Kreisfreie Stadt Kassel,34131,Kassel,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,2e059029-70da-451f-87c6-4cde575edffe,Qwello Germany,Jürgensallee 64 Hamburg,22609,Hamburg,2,fdf3ab9890548c5f,60337efa-2265-4020-afad-9beb18478807,A11EB20CA4C34CF6B6AFA87AFAB6FA4C|722462043B974C70B1B65DB87A54484C,Qwello Deutschland GmbH,Jürgensallee 64 22609 Hamburg Kreisfreie Stadt Hamburg,22609,Hamburg,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,d2cab97d-dac7-4e81-9da8-0c9215466bb4,Qwello Germany,Bodelschwinghstraße 27 Berlin,12437,Berlin,2,6e40c61bafefff53,efd237b4-879e-43e3-8b52-f7f1866bc7bf|71698ac2-2245-40e0-b300-0ce12809a67a,7CACA070F1844D1CBA07EF2C5A13EA43|C700D8283D59494B8CF1DD67F0DBE12D,Qwello Deutschland GmbH,Bodelschwinghstraße 27 12437 Berlin Kreisfreie Stadt Berlin,12437,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,19cabe3a-b18a-4db4-a220-59c728da3912,Qwello Germany,Spohrstraße 49 Hessen,60318,Frankfurt am Main,3,d175c40232b1af84,e779005e-d2a9-4b3f-89c1-ee9a5c0471df|5b87472a-524d-4ddd-9e71-1f2f761a9ad8|420f0919-6e3e-4764-b9bc-c6fb57081bcd,3267C583879C4E9F9064FD0A462B24FE|7496796B8DE24994AD4A8DFA8BFD448F|E3A35858B5C44DDBB10321C7D1302A5F,Qwello Deutschland GmbH,Spohrstraße 49 60318 Frankfurt am Main Kreisfreie Stadt Frankfurt am Main,60318,Frankfurt am Main,3,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,4152d4db-ad4b-4777-ab48-44f8972663ff,Qwello Germany,Moltkestraße 5 Nordrhein-Westfalen,47058,Duisburg,4,a5c4ec231f91a6ee,561bce17-3fcf-447b-935f-c58b0632dc6f|708f68a6-a97e-4e2a-bd17-4709127145b6|b6c13596-0420-4e99-b49a-b244326e10bc|eaf46e1b-1434-421c-a624-4d94ffb7002b,CA9E7629B5F740F1BEBCFBEB8A52B66C|184BF1693AC84D578395763E8995629C|CDE53B1D01104A628A734675074C89D0|CA0437975E8640C3A7308A2F4EBD7EA0,Qwello Deutschland GmbH,Moltkestraße 5 47058 Duisburg Kreisfreie Stadt Duisburg,47058,Duisburg,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,41c48b95-bb0a-42b8-bc8e-998710e5ade2,Qwello Germany,Am Tierpark 8 Berlin,10315,Berlin,2,bfee3ae1678e0477,48349d98-9447-4303-bb94-f5d4061c379c|26da43a8-6c9f-42bb-bd12-a576e34aa1f9,89CAF9C22FA0482D9351AFC9C1A8C519|423B648476454E76A7D459777CBF0428,Qwello Deutschland GmbH,Am Tierpark 8 10315 Berlin Kreisfreie Stadt Berlin,10315,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,7aa85e86-7ffa-4016-99f5-2ef32a7a9bbd,Qwello Germany,Am Brückentor 7 Nordrhein-Westfalen,40764,Langenfeld (Rheinland),2,d63d73df1598abb4,18f4883f-6b23-4cdd-8bbc-147fa1cb5d7d,228F30CB44B8494CB2176C25853DF0B1|EC5B36631A61447B9338631114BB4E1D,Qwello Deutschland GmbH,Am Brückentor 7 40764 Langenfeld (Rheinland) Kreis Mettmann,40764,Langenfeld (Rheinland),2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,fcb2a045-ff88-4cde-980c-d97837869a54,Qwello Germany,Heisterstraße 20 Hessen,60594,Frankfurt am Main,3,dabd309940e441e7,4c9c5535-9455-44b3-a693-a6237ecd35dd|d2538e11-e110-4d00-a04f-616bb3e3aca9|63895fe8-f298-4089-ba30-87fa69f28eda,C4B1EEFF57D64CF88B3525C1887BB72A|FB643079E796454BA7740FBF9B9FA6CE|12AA86204EB94537B25152FCA3C496C2,Qwello Deutschland GmbH,Heisterstraße 20 60594 Frankfurt am Main Kreisfreie Stadt Frankfurt am Main,60594,Frankfurt am Main,3,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,9c502789-8200-4e7a-8313-828e55d5f063,Qwello Germany,Giselastraße 20 Berlin,10317,Berlin,2,2b1c3f2e55bc47ef,ff539663-863c-49fe-a5af-359fbfd9e3c3|5dbf048a-4d25-4cd6-a523-88750906ee39,C303EFBA21E64E169926EE0269707FBC|6FC1C5A791484665B66F5D2A198C58C7,Qwello Deutschland GmbH,Giselastraße 20 10317 Berlin Kreisfreie Stadt Berlin,10317,Berlin,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,45dc652a-64c2-41be-b493-df72fb552438,Qwello Germany,Am Inselpark 5d Hamburg,21109,Hamburg,4,fc2c4f418e7c8bc6,bb2ad4dc-ae3c-401e-81b9-3a158156314b|7309fea6-07f2-4fa1-ac60-318286c3fb24,B6420B5FF1AB4A70A903CC63F6311148|A99458F2452944EE80D70360EF71D1F9|57BE522B466445E6AD03196A122D4C6E|F614932A6B404D0391221870AE4B2B10,Qwello Deutschland GmbH,Am Inselpark 5d 21109 Hamburg Kreisfreie Stadt Hamburg,21109,Hamburg,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,9ab251cd-62ad-43bb-87c9-e9709f0ee685,Qwello Germany,Isenbergstraße 59 Nordrhein-Westfalen,45130,Essen,2,d95b476904b532bf,60756b52-55ce-4401-8035-37283354bcdd|babf3587-cb31-4e17-bdf5-4b806394934c,1EE62E21A9364BBBAFB5E7834C3D6BE5|0E0AE6A674B54447B1594E67048A7D5E,Qwello Deutschland GmbH,Isenbergstraße 59 45130 Essen Kreisfreie Stadt Essen,45130,Essen,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,4f57ec97-308e-46c2-a4f0-e6d69724f9d2,Qwello Germany,Höchster Straße 6 Hessen,61130,Nidderau,4,3fa2c295c2b8697b,34e844c0-d25a-4f4c-b194-4fbfd50478d3|dd7e0c26-23bc-4967-a867-1e2e594df340|36c97dc1-b721-4c26-852f-df43ea2a3cd4|6b6127fe-839d-4142-810f-7ecabb7056c3,38C9CD23A1B6466F9D9FA5D00CA2C2D6|BFBC02E8806A4DBE8CC4357D13D487F4|590B602BCB9548E59CE32A5D555AB5B6|76AEB21B00224A4AA3D879849CE914EB,Qwello Deutschland GmbH,Höchster Straße 6 61130 Nidderau Landkreis Main-Kinzig-Kreis,61130,Nidderau,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,d3f56178-20b7-4983-b783-705bd51ef00a,Qwello Germany,Kronsaalsweg 88 Hamburg,22525,Hamburg,4,adf375fca3adeae8,2c6b1d0a-19b5-4456-9667-8595be0d1db6|fdf71f2b-5cca-4cb3-a5a4-eaeff5cef7b9,7F6BB216AB5C40B485B5F5AA69C6FBEB|53B77B18FF344A6BBFF0A2CFB2DAF1E5|DE33C4F66DFD4057A4ECBB789ADF1863|ECDE856A419F42739727A7CFECFC0F03,Qwello Deutschland GmbH,Kronsaalsweg 88 22525 Hamburg Kreisfreie Stadt Hamburg,22525,Hamburg,4,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,06d5b894-a710-49ef-a991-6e0b2bfb354d,Qwello Germany,Leibnizstraße 50 Nordrhein-Westfalen,46240,Bottrop,2,f38d46a3d37d0bb9,6357a06a-333c-4876-bad9-4988d518b400,E719D61030CC419CA87CC23D8C8B39BD|6C23B1ED18E4498A9B96DC1A8EFA45FF,Qwello Deutschland GmbH,Leibnizstraße 50 46240 Bottrop Kreisfreie Stadt Bottrop,46240,Bottrop,2,0,-84.97
0.0,True,True,False,1.0,qwello,972963216296222720,e0c7402c-b184-45a2-a395-20c9dca6781e,Qwello Germany,Knaackstraße 92 Berlin,10435,Berlin,2,b7b1b396b04cdb5e,96f02539-7021-4aa7-a987-945c7739bd71|34c14377-d7c0-4f16-9200-70f093174d61,B2EE83525BF34E5C96A388E244DF6B9C|1163D46E257049DC826E293CBF8A07F3,Qwello Deutschland GmbH,Knaackstraße 92 10435 Berlin Kreisfreie Stadt Berlin,10435,Berlin,2,0,-84.97
